gene_id,gene_name,info_gain,gain_ratio,sym_uncer,chi-square
ALKBH7|84266,ALKBH7,0,NA,0,0
ALKBH8|91801,ALKBH8,0,NA,0,0
ALK|238,ALK,0,NA,0,0
ALLC|55821,ALLC,0,NA,0,0
ALMS1P|200420,ALMS1P,0,NA,0,0
ALMS1|7840,ALMS1,0,NA,0,0
ALOX12B|242,ALOX12B,0,NA,0,0
ALOX12P2|245,ALOX12P2,0,NA,0,0
ALOX12|239,ALOX12,0,NA,0,0
ALOX15B|247,ALOX15B,0,NA,0,0
ALOX15|246,ALOX15,0,NA,0,0
ALOX5AP|241,ALOX5AP,0,NA,0,0
ALOX5|240,ALOX5,0,NA,0,0
ALOXE3|59344,ALOXE3,0,NA,0,0
ALPI|248,ALPI,0,NA,0,0
ALPK1|80216,ALPK1,0,NA,0,0
ALPK2|115701,ALPK2,0,NA,0,0
ALPK3|57538,ALPK3,0,NA,0,0
ALPL|249,ALPL,0,NA,0,0
ALPPL2|251,ALPPL2,0,NA,0,0
ALPP|250,ALPP,0,NA,0,0
ALS2CL|259173,ALS2CL,0,NA,0,0
ALS2CR11|151254,ALS2CR11,0,NA,0,0
ALS2CR12|130540,ALS2CR12,0,NA,0,0
ALS2CR4|65062,ALS2CR4,0,NA,0,0
ALS2CR8|79800,ALS2CR8,0,NA,0,0
ALS2|57679,ALS2,0,NA,0,0
ALX1|8092,ALX1,0,NA,0,0
ALX3|257,ALX3,0,NA,0,0
ALX4|60529,ALX4,0,NA,0,0
AMAC1L2|83650,AMAC1L2,0,NA,0,0
AMAC1L3|643664,AMAC1L3,0,NA,0,0
AMAC1|146861,AMAC1,0,NA,0,0
AMACR|23600,AMACR,0,NA,0,0
AMBN|258,AMBN,0,NA,0,0
AMBP|259,AMBP,0,NA,0,0
AMBRA1|55626,AMBRA1,0,NA,0,0
AMD1|262,AMD1,0,NA,0,0
AMDHD1|144193,AMDHD1,0,NA,0,0
AMDHD2|51005,AMDHD2,0,NA,0,0
AMELX|265,AMELX,0,NA,0,0
AMELY|266,AMELY,0,NA,0,0
AMFR|267,AMFR,0,NA,0,0
AMHR2|269,AMHR2,0,NA,0,0
AMH|268,AMH,0,NA,0,0
AMICA1|120425,AMICA1,0,NA,0,0
AMIGO1|57463,AMIGO1,0,NA,0,0
AMIGO2|347902,AMIGO2,0.042447433,0.064092302,0.051990418,0.229743567
AMIGO3|386724,AMIGO3,0,NA,0,0
AMMECR1L|83607,AMMECR1L,0,NA,0,0
AMMECR1|9949,AMMECR1,0,NA,0,0
AMN1|196394,AMN1,0,NA,0,0
AMN|81693,AMN,0,NA,0,0
AMOTL1|154810,AMOTL1,0,NA,0,0
AMOTL2|51421,AMOTL2,0,NA,0,0
AMOT|154796,AMOT,0,NA,0,0
AMPD1|270,AMPD1,0,NA,0,0
AMPD2|271,AMPD2,0,NA,0,0
AMPD3|272,AMPD3,0,NA,0,0
AMPH|273,AMPH,0,NA,0,0
AMTN|401138,AMTN,0,NA,0,0
AMT|275,AMT,0,NA,0,0
AMY1A|276,AMY1A,0,NA,0,0
AMY2A|279,AMY2A,0,NA,0,0
AMY2B|280,AMY2B,0,NA,0,0
AMZ1|155185,AMZ1,0,NA,0,0
AMZ2P1|201283,AMZ2P1,0,NA,0,0
AMZ2|51321,AMZ2,0,NA,0,0
ANAPC10|10393,ANAPC10,0,NA,0,0
ANAPC11|51529,ANAPC11,0,NA,0,0
ANAPC13|25847,ANAPC13,0,NA,0,0
ANAPC16|119504,ANAPC16,0,NA,0,0
ANAPC1|64682,ANAPC1,0,NA,0,0
ANAPC2|29882,ANAPC2,0,NA,0,0
ANAPC4|29945,ANAPC4,0,NA,0,0
ANAPC5|51433,ANAPC5,0,NA,0,0
ANAPC7|51434,ANAPC7,0,NA,0,0
ANGEL1|23357,ANGEL1,0,NA,0,0
ANGEL2|90806,ANGEL2,0,NA,0,0
ANGPT1|284,ANGPT1,0.062172878,0.064289629,0.064172385,0.293383051
ANGPT2|285,ANGPT2,0,NA,0,0
ANGPT4|51378,ANGPT4,0,NA,0,0
ANGPTL1|9068,ANGPTL1,0,NA,0,0
ANGPTL2|23452,ANGPTL2,0,NA,0,0
ANGPTL3|27329,ANGPTL3,0,NA,0,0
ANGPTL4|51129,ANGPTL4,0,NA,0,0
ANGPTL5|253935,ANGPTL5,0,NA,0,0
ANGPTL6|83854,ANGPTL6,0,NA,0,0
ANGPTL7|10218,ANGPTL7,0,NA,0,0
ANG|283,ANG,0,NA,0,0
ANK1|286,ANK1,0,NA,0,0
ANK2|287,ANK2,0,NA,0,0
ANK3|288,ANK3,0,NA,0,0
ANKAR|150709,ANKAR,0,NA,0,0
ANKDD1A|348094,ANKDD1A,0,NA,0,0
ANKFN1|162282,ANKFN1,0,NA,0,0
ANKFY1|51479,ANKFY1,0,NA,0,0
ANKHD1-EIF4EBP3|404734,ANKHD1-EIF4EBP3,0,NA,0,0
ANKHD1|54882,ANKHD1,0,NA,0,0
ANKH|56172,ANKH,0,NA,0,0
ANKIB1|54467,ANKIB1,0,NA,0,0
ANKK1|255239,ANKK1,0,NA,0,0
ANKLE1|126549,ANKLE1,0,NA,0,0
ANKLE2|23141,ANKLE2,0,NA,0,0
ANKMY1|51281,ANKMY1,0,NA,0,0
ANKMY2|57037,ANKMY2,0,NA,0,0
ANKRA2|57763,ANKRA2,0,NA,0,0
ANKRD10|55608,ANKRD10,0,NA,0,0
ANKRD11|29123,ANKRD11,0,NA,0,0
ANKRD12|23253,ANKRD12,0,NA,0,0
ANKRD13A|88455,ANKRD13A,0,NA,0,0
ANKRD13B|124930,ANKRD13B,0,NA,0,0
ANKRD13C|81573,ANKRD13C,0,NA,0,0
ANKRD13D|338692,ANKRD13D,0,NA,0,0
ANKRD16|54522,ANKRD16,0,NA,0,0
ANKRD17|26057,ANKRD17,0,NA,0,0
ANKRD19|138649,ANKRD19,0,NA,0,0
ANKRD1|27063,ANKRD1,0,NA,0,0
ANKRD20A3|441425,ANKRD20A3,0,NA,0,0
ANKRD20A4|728747,ANKRD20A4,0,NA,0,0
ANKRD20B|729171,ANKRD20B,0,NA,0,0
ANKRD22|118932,ANKRD22,0,NA,0,0
ANKRD23|200539,ANKRD23,0,NA,0,0
ANKRD24|170961,ANKRD24,0,NA,0,0
ANKRD26P1|124149,ANKRD26P1,0,NA,0,0
ANKRD26|22852,ANKRD26,0,NA,0,0
ANKRD27|84079,ANKRD27,0,NA,0,0
ANKRD28|23243,ANKRD28,0,NA,0,0
ANKRD29|147463,ANKRD29,0,NA,0,0
ANKRD2|26287,ANKRD2,0,NA,0,0
ANKRD30A|91074,ANKRD30A,0,NA,0,0
ANKRD30B|374860,ANKRD30B,0,NA,0,0
ANKRD31|256006,ANKRD31,0,NA,0,0
ANKRD32|84250,ANKRD32,0,NA,0,0
ANKRD33|341405,ANKRD33,0,NA,0,0
ANKRD34A|284615,ANKRD34A,0,NA,0,0
ANKRD34B|340120,ANKRD34B,0,NA,0,0
ANKRD34C|390616,ANKRD34C,0,NA,0,0
ANKRD35|148741,ANKRD35,0,NA,0,0
ANKRD36BP1|84832,ANKRD36BP1,0,NA,0,0
ANKRD36B|57730,ANKRD36B,0,NA,0,0
ANKRD36|375248,ANKRD36,0,NA,0,0
ANKRD37|353322,ANKRD37,0,NA,0,0
ANKRD39|51239,ANKRD39,0,NA,0,0
ANKRD40|91369,ANKRD40,0,NA,0,0
ANKRD42|338699,ANKRD42,0,NA,0,0
ANKRD43|134548,ANKRD43,0,NA,0,0
ANKRD44|91526,ANKRD44,0,NA,0,0
ANKRD45|339416,ANKRD45,0,NA,0,0
ANKRD46|157567,ANKRD46,0,NA,0,0
ANKRD49|54851,ANKRD49,0,NA,0,0
ANKRD50|57182,ANKRD50,0,NA,0,0
ANKRD52|283373,ANKRD52,0,NA,0,0
ANKRD53|79998,ANKRD53,0,NA,0,0
ANKRD54|129138,ANKRD54,0,NA,0,0
ANKRD55|79722,ANKRD55,0,NA,0,0
ANKRD56|345079,ANKRD56,0,NA,0,0
ANKRD57|65124,ANKRD57,0,NA,0,0
ANKRD58|347454,ANKRD58,0,NA,0,0
ANKRD5|63926,ANKRD5,0,NA,0,0
ANKRD6|22881,ANKRD6,0,NA,0,0
ANKRD7|56311,ANKRD7,0,NA,0,0
ANKRD9|122416,ANKRD9,0,NA,0,0
ANKS1A|23294,ANKS1A,0,NA,0,0
ANKS1B|56899,ANKS1B,0,NA,0,0
ANKS3|124401,ANKS3,0,NA,0,0
ANKS4B|257629,ANKS4B,0,NA,0,0
ANKS6|203286,ANKS6,0,NA,0,0
ANKZF1|55139,ANKZF1,0,NA,0,0
ANLN|54443,ANLN,0,NA,0,0
ANO10|55129,ANO10,0.056075423,0.062395185,0.059995453,0.270893325
ANO1|55107,ANO1,0,NA,0,0
ANO2|57101,ANO2,0,NA,0,0
ANO3|63982,ANO3,0,NA,0,0
ANO4|121601,ANO4,0,NA,0,0
ANO5|203859,ANO5,0,NA,0,0
ANO6|196527,ANO6,0,NA,0,0
ANO7|50636,ANO7,0,NA,0,0
ANO8|57719,ANO8,0,NA,0,0
ANO9|338440,ANO9,0,NA,0,0
ANP32A|8125,ANP32A,0,NA,0,0
ANP32B|10541,ANP32B,0,NA,0,0
ANP32C|23520,ANP32C,0,NA,0,0
ANP32D|23519,ANP32D,0,NA,0,0
ANP32E|81611,ANP32E,0,NA,0,0
ANPEP|290,ANPEP,0,NA,0,0
ANTXR1|84168,ANTXR1,0,NA,0,0
ANTXR2|118429,ANTXR2,0,NA,0,0
ANTXRL|195977,ANTXRL,0,NA,0,0
ANUBL1|93550,ANUBL1,0,NA,0,0
ANXA10|11199,ANXA10,0,NA,0,0
ANXA11|311,ANXA11,0,NA,0,0
ANXA13|312,ANXA13,0,NA,0,0
ANXA1|301,ANXA1,0,NA,0,0
ANXA2P1|303,ANXA2P1,0,NA,0,0
ANXA2P2|304,ANXA2P2,0,NA,0,0
ANXA2P3|305,ANXA2P3,0,NA,0,0
ANXA2|302,ANXA2,0,NA,0,0
ANXA3|306,ANXA3,0,NA,0,0
ANXA4|307,ANXA4,0,NA,0,0
ANXA5|308,ANXA5,0,NA,0,0
ANXA6|309,ANXA6,0,NA,0,0
ANXA7|310,ANXA7,0,NA,0,0
ANXA8L1|728113,ANXA8L1,0,NA,0,0
ANXA8L2|244,ANXA8L2,0,NA,0,0
ANXA8|653145,ANXA8,0,NA,0,0
ANXA9|8416,ANXA9,0,NA,0,0
AOAH|313,AOAH,0,NA,0,0
AOC2|314,AOC2,0,NA,0,0
AOC3|8639,AOC3,0,NA,0,0
AOX1|316,AOX1,0,NA,0,0
AOX2P|344454,AOX2P,0,NA,0,0
AP1AR|55435,AP1AR,0,NA,0,0
AP1B1|162,AP1B1,0,NA,0,0
AP1G1|164,AP1G1,0,NA,0,0
AP1G2|8906,AP1G2,0,NA,0,0
AP1M1|8907,AP1M1,0,NA,0,0
AP1M2|10053,AP1M2,0,NA,0,0
AP1S1|1174,AP1S1,0,NA,0,0
AP1S2|8905,AP1S2,0,NA,0,0
AP1S3|130340,AP1S3,0,NA,0,0
AP2A1|160,AP2A1,0,NA,0,0
AP2A2|161,AP2A2,0,NA,0,0
AP2B1|163,AP2B1,0,NA,0,0
AP2M1|1173,AP2M1,0,NA,0,0
AP2S1|1175,AP2S1,0,NA,0,0
AP3B1|8546,AP3B1,0,NA,0,0
AP3B2|8120,AP3B2,0,NA,0,0
AP3D1|8943,AP3D1,0,NA,0,0
AP3M1|26985,AP3M1,0,NA,0,0
AP3M2|10947,AP3M2,0,NA,0,0
AP3S1|1176,AP3S1,0,NA,0,0
AP3S2|10239,AP3S2,0,NA,0,0
AP4B1|10717,AP4B1,0,NA,0,0
AP4E1|23431,AP4E1,0,NA,0,0
AP4M1|9179,AP4M1,0,NA,0,0
AP4S1|11154,AP4S1,0,NA,0,0
APAF1|317,APAF1,0,NA,0,0
APBA1|320,APBA1,0,NA,0,0
APBA2|321,APBA2,0,NA,0,0
APBA3|9546,APBA3,0,NA,0,0
APBB1IP|54518,APBB1IP,0,NA,0,0
APBB1|322,APBB1,0,NA,0,0
APBB2|323,APBB2,0,NA,0,0
APBB3|10307,APBB3,0,NA,0,0
APC2|10297,APC2,0,NA,0,0
APCDD1L|164284,APCDD1L,0,NA,0,0
APCDD1|147495,APCDD1,0,NA,0,0
APCS|325,APCS,0,NA,0,0
APC|324,APC,0,NA,0,0
APEH|327,APEH,0,NA,0,0
APEX1|328,APEX1,0,NA,0,0
APEX2|27301,APEX2,0,NA,0,0
APH1A|51107,APH1A,0,NA,0,0
APH1B|83464,APH1B,0,NA,0,0
API5|8539,API5,0,NA,0,0
APIP|51074,APIP,0,NA,0,0
APITD1|378708,APITD1,0,NA,0,0
APLF|200558,APLF,0,NA,0,0
APLNR|187,APLNR,0,NA,0,0
APLN|8862,APLN,0,NA,0,0
APLP1|333,APLP1,0,NA,0,0
APLP2|334,APLP2,0,NA,0,0
APOA1BP|128240,APOA1BP,0.039183694,0.056437806,0.047070626,0.222509988
APOA1|335,APOA1,0,NA,0,0
APOA2|336,APOA2,0,NA,0,0
APOA4|337,APOA4,0,NA,0,0
APOA5|116519,APOA5,0,NA,0,0
APOB48R|55911,APOB48R,0,NA,0,0
APOBEC1|339,APOBEC1,0,NA,0,0
APOBEC2|10930,APOBEC2,0,NA,0,0
APOBEC3A|200315,APOBEC3A,0,NA,0,0
APOBEC3B|9582,APOBEC3B,0,NA,0,0
APOBEC3C|27350,APOBEC3C,0,NA,0,0
APOBEC3D|140564,APOBEC3D,0,NA,0,0
APOBEC3F|200316,APOBEC3F,0,NA,0,0
APOBEC3G|60489,APOBEC3G,0,NA,0,0
APOBEC3H|164668,APOBEC3H,0,NA,0,0
APOBEC4|403314,APOBEC4,0,NA,0,0
APOB|338,APOB,0,NA,0,0
APOC1P1|342,APOC1P1,0,NA,0,0
APOC1|341,APOC1,0,NA,0,0
APOC2|344,APOC2,0,NA,0,0
APOC3|345,APOC3,0,NA,0,0
APOC4|346,APOC4,0,NA,0,0
APOD|347,APOD,0,NA,0,0
APOE|348,APOE,0,NA,0,0
APOF|319,APOF,0,NA,0,0
APOH|350,APOH,0,NA,0,0
APOL1|8542,APOL1,0,NA,0,0
APOL2|23780,APOL2,0,NA,0,0
APOL3|80833,APOL3,0,NA,0,0
APOL4|80832,APOL4,0,NA,0,0
APOL5|80831,APOL5,0,NA,0,0
APOL6|80830,APOL6,0.043721982,0.052935166,0.048672948,0.238297007
APOLD1|81575,APOLD1,0,NA,0,0
APOM|55937,APOM,0,NA,0,0
APOOL|139322,APOOL,0,NA,0,0
APOO|79135,APOO,0,NA,0,0
APPBP2|10513,APPBP2,0,NA,0,0
APPL1|26060,APPL1,0,NA,0,0
APPL2|55198,APPL2,0,NA,0,0
APP|351,APP,0,NA,0,0
APRT|353,APRT,0,NA,0,0
APTX|54840,APTX,0,NA,0,0
AQP10|89872,AQP10,0,NA,0,0
AQP11|282679,AQP11,0,NA,0,0
AQP12A|375318,AQP12A,0,NA,0,0
AQP12B|653437,AQP12B,0,NA,0,0
AQP1|358,AQP1,0,NA,0,0
AQP2|359,AQP2,0,NA,0,0
AQP3|360,AQP3,0,NA,0,0
AQP4|361,AQP4,0,NA,0,0
AQP5|362,AQP5,0,NA,0,0
AQP6|363,AQP6,0,NA,0,0
AQP7P1|375719,AQP7P1,0,NA,0,0
AQP7P3|441432,AQP7P3,0,NA,0,0
AQP7|364,AQP7,0,NA,0,0
AQP8|343,AQP8,0,NA,0,0
AQP9|366,AQP9,0,NA,0,0
AQPEP|206338,AQPEP,0,NA,0,0
AQR|9716,AQR,0,NA,0,0
ARAF|369,ARAF,0,NA,0,0
ARAP1|116985,ARAP1,0,NA,0,0
ARAP2|116984,ARAP2,0,NA,0,0
ARAP3|64411,ARAP3,0,NA,0,0
ARCN1|372,ARCN1,0,NA,0,0
ARC|23237,ARC,0,NA,0,0
AREG|374,AREG,0,NA,0,0
ARF1|375,ARF1,0,NA,0,0
ARF3|377,ARF3,0,NA,0,0
ARF4|378,ARF4,0,NA,0,0
ARF5|381,ARF5,0,NA,0,0
ARF6|382,ARF6,0,NA,0,0
ARFGAP1|55738,ARFGAP1,0,NA,0,0
ARFGAP2|84364,ARFGAP2,0,NA,0,0
ARFGAP3|26286,ARFGAP3,0,NA,0,0
ARFGEF1|10565,ARFGEF1,0,NA,0,0
ARFGEF2|10564,ARFGEF2,0,NA,0,0
ARFIP1|27236,ARFIP1,0,NA,0,0
ARFIP2|23647,ARFIP2,0,NA,0,0
ARFRP1|10139,ARFRP1,0,NA,0,0
ARG1|383,ARG1,0,NA,0,0
ARG2|384,ARG2,0,NA,0,0
ARGFXP2|503640,ARGFXP2,0,NA,0,0
ARGFX|503582,ARGFX,0,NA,0,0
ARGLU1|55082,ARGLU1,0,NA,0,0
ARHGAP10|79658,ARHGAP10,0,NA,0,0
ARHGAP11A|9824,ARHGAP11A,0,NA,0,0
ARHGAP11B|89839,ARHGAP11B,0,NA,0,0
ARHGAP12|94134,ARHGAP12,0,NA,0,0
ARHGAP15|55843,ARHGAP15,0.043308865,0.118390125,0.064813093,0.243005775
ARHGAP17|55114,ARHGAP17,0,NA,0,0
ARHGAP18|93663,ARHGAP18,0,NA,0,0
ARHGAP19|84986,ARHGAP19,0,NA,0,0
ARHGAP1|392,ARHGAP1,0,NA,0,0
ARHGAP20|57569,ARHGAP20,0,NA,0,0
ARHGAP21|57584,ARHGAP21,0,NA,0,0
ARHGAP22|58504,ARHGAP22,0,NA,0,0
ARHGAP23|57636,ARHGAP23,0,NA,0,0
ARHGAP24|83478,ARHGAP24,0,NA,0,0
ARHGAP25|9938,ARHGAP25,0.050184992,0.090799398,0.065889389,0.2416335
ARHGAP26|23092,ARHGAP26,0,NA,0,0
ARHGAP27|201176,ARHGAP27,0,NA,0,0
ARHGAP28|79822,ARHGAP28,0,NA,0,0
ARHGAP29|9411,ARHGAP29,0,NA,0,0
ARHGAP30|257106,ARHGAP30,0,NA,0,0
ARHGAP31|57514,ARHGAP31,0,NA,0,0
ARHGAP32|9743,ARHGAP32,0,NA,0,0
ARHGAP33|115703,ARHGAP33,0,NA,0,0
ARHGAP36|158763,ARHGAP36,0,NA,0,0
ARHGAP39|80728,ARHGAP39,0,NA,0,0
ARHGAP42|143872,ARHGAP42,0,NA,0,0
ARHGAP4|393,ARHGAP4,0,NA,0,0
ARHGAP5|394,ARHGAP5,0,NA,0,0
ARHGAP6|395,ARHGAP6,0,NA,0,0
ARHGAP8|23779,ARHGAP8,0,NA,0,0
ARHGAP9|64333,ARHGAP9,0,NA,0,0
ARHGDIA|396,ARHGDIA,0,NA,0,0
ARHGDIB|397,ARHGDIB,0,NA,0,0
ARHGDIG|398,ARHGDIG,0,NA,0,0
ARHGEF10L|55160,ARHGEF10L,0,NA,0,0
ARHGEF10|9639,ARHGEF10,0,NA,0,0
ARHGEF11|9826,ARHGEF11,0,NA,0,0
ARHGEF12|23365,ARHGEF12,0,NA,0,0
ARHGEF15|22899,ARHGEF15,0,NA,0,0
ARHGEF16|27237,ARHGEF16,0,NA,0,0
ARHGEF17|9828,ARHGEF17,0,NA,0,0
ARHGEF18|23370,ARHGEF18,0,NA,0,0
ARHGEF19|128272,ARHGEF19,0,NA,0,0
ARHGEF1|9138,ARHGEF1,0.03808975,0.056947885,0.046466179,0.218812827
ARHGEF2|9181,ARHGEF2,0,NA,0,0
ARHGEF33|100271715,ARHGEF33,0.042229891,0.127088747,0.064824698,0.238664305
ARHGEF35|445328,ARHGEF35,0,NA,0,0
ARHGEF37|389337,ARHGEF37,0,NA,0,0
ARHGEF38|54848,ARHGEF38,0,NA,0,0
ARHGEF3|50650,ARHGEF3,0,NA,0,0
ARHGEF4|50649,ARHGEF4,0,NA,0,0
ARHGEF5|7984,ARHGEF5,0,NA,0,0
ARHGEF6|9459,ARHGEF6,0,NA,0,0
ARHGEF7|8874,ARHGEF7,0,NA,0,0
ARHGEF9|23229,ARHGEF9,0,NA,0,0
ARID1A|8289,ARID1A,0,NA,0,0
ARID1B|57492,ARID1B,0,NA,0,0
ARID2|196528,ARID2,0,NA,0,0
ARID3A|1820,ARID3A,0.039987289,0.134713515,0.063099275,0.191920447
ARID3B|10620,ARID3B,0,NA,0,0
ARID3C|138715,ARID3C,0,NA,0,0
ARID4A|5926,ARID4A,0,NA,0,0
ARID4B|51742,ARID4B,0,NA,0,0
ARID5A|10865,ARID5A,0,NA,0,0
ARID5B|84159,ARID5B,0,NA,0,0
ARIH1|25820,ARIH1,0,NA,0,0
ARIH2|10425,ARIH2,0,NA,0,0
ARL10|285598,ARL10,0,NA,0,0
ARL11|115761,ARL11,0,NA,0,0
ARL13A|392509,ARL13A,0,NA,0,0
ARL13B|200894,ARL13B,0,NA,0,0
ARL14|80117,ARL14,0,NA,0,0
ARL15|54622,ARL15,0,NA,0,0
ARL16|339231,ARL16,0,NA,0,0
ARL17A|51326,ARL17A,0,NA,0,0
ARL17B|641522,ARL17B,0,NA,0,0
ARL1|400,ARL1,0,NA,0,0
ARL2BP|23568,ARL2BP,0,NA,0,0
ARL2|402,ARL2,0,NA,0,0
ARL3|403,ARL3,0,NA,0,0
ARL4A|10124,ARL4A,0,NA,0,0
ARL4C|10123,ARL4C,0,NA,0,0
ARL4D|379,ARL4D,0,NA,0,0
ARL5A|26225,ARL5A,0,NA,0,0
ARL5B|221079,ARL5B,0,NA,0,0
ARL5C|390790,ARL5C,0,NA,0,0
ARL6IP1|23204,ARL6IP1,0,NA,0,0
ARL6IP4|51329,ARL6IP4,0,NA,0,0
ARL6IP5|10550,ARL6IP5,0,NA,0,0
ARL6IP6|151188,ARL6IP6,0,NA,0,0
ARL6|84100,ARL6,0,NA,0,0
ARL8A|127829,ARL8A,0,NA,0,0
ARL8B|55207,ARL8B,0,NA,0,0
ARL9|132946,ARL9,0,NA,0,0
ARMC10|83787,ARMC10,0,NA,0,0
ARMC1|55156,ARMC1,0,NA,0,0
ARMC2|84071,ARMC2,0,NA,0,0
ARMC3|219681,ARMC3,0,NA,0,0
ARMC4|55130,ARMC4,0,NA,0,0
ARMC5|79798,ARMC5,0,NA,0,0
ARMC6|93436,ARMC6,0,NA,0,0
ARMC7|79637,ARMC7,0,NA,0,0
ARMC8|25852,ARMC8,0,NA,0,0
ARMC9|80210,ARMC9,0,NA,0,0
ARMCX1|51309,ARMCX1,0,NA,0,0
ARMCX2|9823,ARMCX2,0,NA,0,0
ARMCX3|51566,ARMCX3,0,NA,0,0
ARMCX5|64860,ARMCX5,0,NA,0,0
ARMCX6|54470,ARMCX6,0,NA,0,0
ARMS2|387715,ARMS2,0,NA,0,0
ARNT2|9915,ARNT2,0,NA,0,0
ARNTL2|56938,ARNTL2,0,NA,0,0
ARNTL|406,ARNTL,0,NA,0,0
ARNT|405,ARNT,0,NA,0,0
ARPC1A|10552,ARPC1A,0,NA,0,0
ARPC1B|10095,ARPC1B,0,NA,0,0
ARPC2|10109,ARPC2,0,NA,0,0
ARPC3|10094,ARPC3,0,NA,0,0
ARPC4|10093,ARPC4,0,NA,0,0
ARPC5L|81873,ARPC5L,0,NA,0,0
ARPC5|10092,ARPC5,0,NA,0,0
ARPM1|84517,ARPM1,0,NA,0,0
ARPP19|10776,ARPP19,0,NA,0,0
ARPP21|10777,ARPP21,0,NA,0,0
ARR3|407,ARR3,0,NA,0,0
ARRB1|408,ARRB1,0,NA,0,0
ARRB2|409,ARRB2,0,NA,0,0
ARRDC1|92714,ARRDC1,0,NA,0,0
ARRDC2|27106,ARRDC2,0,NA,0,0
ARRDC3|57561,ARRDC3,0,NA,0,0
ARRDC4|91947,ARRDC4,0,NA,0,0
ARRDC5|645432,ARRDC5,0.048120036,0.103213836,0.066981049,0.230672938
ARSA|410,ARSA,0,NA,0,0
ARSB|411,ARSB,0,NA,0,0
ARSD|414,ARSD,0,NA,0,0
ARSE|415,ARSE,0,NA,0,0
ARSF|416,ARSF,0,NA,0,0
ARSG|22901,ARSG,0,NA,0,0
ARSH|347527,ARSH,0,NA,0,0
ARSI|340075,ARSI,0,NA,0,0
ARSJ|79642,ARSJ,0,NA,0,0
ARSK|153642,ARSK,0,NA,0,0
ART1|417,ART1,0,NA,0,0
ART3|419,ART3,0,NA,0,0
ART4|420,ART4,0,NA,0,0
ART5|116969,ART5,0,NA,0,0
ARTN|9048,ARTN,0,NA,0,0
ARV1|64801,ARV1,0,NA,0,0
ARVCF|421,ARVCF,0,NA,0,0
ARX|170302,ARX,0,NA,0,0
AR|367,AR,0,NA,0,0
AS3MT|57412,AS3MT,0,NA,0,0
ASAH1|427,ASAH1,0,NA,0,0
ASAH2B|653308,ASAH2B,0,NA,0,0
ASAH2|56624,ASAH2,0,NA,0,0
ASAM|79827,ASAM,0,NA,0,0
ASAP1IT1|29065,ASAP1IT1,0,NA,0,0
ASAP1|50807,ASAP1,0,NA,0,0
ASAP2|8853,ASAP2,0,NA,0,0
ASAP3|55616,ASAP3,0,NA,0,0
ASB10|136371,ASB10,0,NA,0,0
ASB11|140456,ASB11,0,NA,0,0
ASB12|142689,ASB12,0,NA,0,0
ASB13|79754,ASB13,0,NA,0,0
ASB14|142686,ASB14,0,NA,0,0
ASB15|142685,ASB15,0,NA,0,0
ASB16|92591,ASB16,0,NA,0,0
ASB17|127247,ASB17,0,NA,0,0
ASB18|401036,ASB18,0,NA,0,0
ASB1|51665,ASB1,0,NA,0,0
ASB2|51676,ASB2,0,NA,0,0
ASB3|51130,ASB3,0,NA,0,0
ASB4|51666,ASB4,0,NA,0,0
ASB5|140458,ASB5,0,NA,0,0
ASB6|140459,ASB6,0,NA,0,0
ASB7|140460,ASB7,0,NA,0,0
ASB8|140461,ASB8,0,NA,0,0
ASB9|140462,ASB9,0,NA,0,0
ASCC1|51008,ASCC1,0,NA,0,0
ASCC2|84164,ASCC2,0,NA,0,0
ASCC3|10973,ASCC3,0,NA,0,0
ASCL1|429,ASCL1,0,NA,0,0
ASCL2|430,ASCL2,0,NA,0,0
ASCL3|56676,ASCL3,0,NA,0,0
ASCL4|121549,ASCL4,0,NA,0,0
ASF1A|25842,ASF1A,0,NA,0,0
ASF1B|55723,ASF1B,0,NA,0,0
ASFMR1|100126270,ASFMR1,0,NA,0,0
ASGR1|432,ASGR1,0,NA,0,0
ASGR2|433,ASGR2,0,NA,0,0
ASH1L|55870,ASH1L,0,NA,0,0
ASH2L|9070,ASH2L,0,NA,0,0
ASIP|434,ASIP,0,NA,0,0
ASL|435,ASL,0,NA,0,0
ASMTL|8623,ASMTL,0,NA,0,0
ASMT|438,ASMT,0,NA,0,0
ASNA1|439,ASNA1,0,NA,0,0
ASNSD1|54529,ASNSD1,0,NA,0,0
ASNS|440,ASNS,0,NA,0,0
ASPA|443,ASPA,0,NA,0,0
ASPDH|554235,ASPDH,0,NA,0,0
ASPG|374569,ASPG,0,NA,0,0
ASPHD1|253982,ASPHD1,0,NA,0,0
ASPHD2|57168,ASPHD2,0,NA,0,0
ASPH|444,ASPH,0,NA,0,0
ASPM|259266,ASPM,0,NA,0,0
ASPN|54829,ASPN,0,NA,0,0
ASPRV1|151516,ASPRV1,0,NA,0,0
ASPSCR1|79058,ASPSCR1,0,NA,0,0
ASRGL1|80150,ASRGL1,0,NA,0,0
ASS1|445,ASS1,0,NA,0,0
ASTE1|28990,ASTE1,0,NA,0,0
ASTL|431705,ASTL,0,NA,0,0
ASTN1|460,ASTN1,0,NA,0,0
ASTN2|23245,ASTN2,0,NA,0,0
ASXL1|171023,ASXL1,0,NA,0,0
ASXL2|55252,ASXL2,0,NA,0,0
ASXL3|80816,ASXL3,0,NA,0,0
ASZ1|136991,ASZ1,0,NA,0,0
ATAD1|84896,ATAD1,0,NA,0,0
